FACILITY ID,WDID,FACILITY NAME,PROGRAM CATEGORY,Reclassification,COMMUNITY TYPE,FEDERAL FACILITY,GW ASSESSMENT,NPDES ASSESSMENT,WDR ASSESSMENT,CS ASSESSMENT
631196,4SSO10410,Monrovia City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630943,2SSO10157,Montara CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
656187,8SSO11501,Montclair City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631199,4SSO10411,Montebello City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
632055,3SSO10291,Montecito SD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
632060,3SSO11524,Monterey City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
632057,3SSO10293,Monterey Csa - Chualar CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
632062,3SSO10296,Monterey One Water Reg Trtmt & Outfall Sys CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631200,4SSO10412,Monterey Park City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645250,5SSO11437,Motorplex at Yuba County CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631585,9SSO10678,Moulton Niguel Water District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630832,5SSO11003,Mountain House -1 CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
654667,5SSO11497,Mountain Lakes Estates CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630779,2SSO10111,Mountain View City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631296,5SSO10835,Mt Shasta CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630944,2SSO10158,Mt. View SD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630842,5SSO11005,Mule Creek State Prison CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630868,5SSO11007,Murphys CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
648769,9SSO11213,Murrieta WMWD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630875,5SSO11008,Napa Berryessa CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
757074,2SSO11651,Napa River CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630948,2SSO10159,Napa Sd CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631212,7SSO10531,Needles Sbr CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631214,7SSO20054,Niland CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630888,5SSO11011,Nevada City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631937,3SSO10257,New Galaxy Park CS,SSO,DU,COMMUNITY,FALSE,Yes,No,No,No
630893,5SSO11012,New Hogan Lake CS,SSO,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
873478,4SSO18115,Newhall Ranch CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
256402,8SSO10590,Newport Beach City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
632066,3SSO10298,Nipomo CSD Collection System,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
632065,3SSO10297,Nipomo Csd Black Lake CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631343,8SSO10556,Norco City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631114,5SSO11195,North Kern State Prison CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630903,5SSO11014,North San Juan CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630952,2SSO10161,North San Mateo County CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630747,6SSO11110,North Tahoe Public Utility Dst CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631553,5SSO10750,North of River Sanitary District #1 CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
647699,5SSO11488,Northern California Youth Center CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630750,6SSO11111,Northstar Community Svcs Dist CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630953,2SSO10162,Novato And Ignacio CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630907,5SSO11015,Nw Regional Waste Disp Fac CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631299,5SSO10837,Oak Bottom Recreation Area CS,SSO,Federal: Recreational,COMMUNITY,TRUE,Yes,No,No,No
752094,2SSO10229,Oak Knoll SMD (San Mateo County),SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631695,3SSO10301,Oak Shores Development CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630915,5SSO11017,Oakdale CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645344,2SSO11204,Oakland City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630439,1SSO10052,Oceana Marin (North Marin CWD) CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631697,3SSO10254,Oceano Comm. Serv. Dist. CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631844,4SSO10477,Ojai Valley CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630922,5SSO11019,Olivehurst CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630772,6SSO11114,Olympic Valley Public Svc Dist CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
643380,8SSO11382,Ontario City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
256413,8SSO10591,Orange City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
642170,8SSO10640,Orange Cnty Sanitation Dist CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645122,5SSO11421,Orland CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630957,2SSO10163,Oro Loma Sd CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631565,5SSO10752,Orosi P.U.D. CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631301,5SSO10838,Oroville CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631301,5SSO10838,Oroville CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631583,9SSO10679,Otay Water District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631846,4SSO10479,Oxnard CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
647507,5SSO11480,Pacific Gardens Sanitary District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631700,3SSO11609,Pacific Grove City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631581,9SSO10680,Padre Dam CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631703,3SSO18097,Pajaro County Sanitation District Collection System,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631223,7SSO10536,Palm Springs CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
646217,1SSO11475,Palmer Creek CSD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630959,2SSO10164,Palo Alto Regional CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631302,5SSO10839,Palo Cedro CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631204,4SSO10414,Palos Verdes Estates City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631206,4SSO10415,Paramount City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630929,5SSO11020,Pardee Recreation Area CS,SSO,RE,TRANSIENT,FALSE,Yes,No,No,No
631208,4SSO10416,Pasadena City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631705,3SSO10305,Paso Robles CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630933,5SSO11021,Patterson CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631569,8SSO10592,Patton State Hospital CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631579,9SSO10681,Pauma Valley Treatment Plant CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645126,3SSO11422,Pebble Beach CSD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630345,1SSO10006,Pelican Bay Prison CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630936,5SSO11022,Penn Valley CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631486,8SSO10557,Perris City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630961,2SSO10165,Petaluma City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631211,4SSO10417,Pico Rivera City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630963,2SSO10166,Piedmont City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630947,5SSO11025,Pine Grove Comm Leachfield CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631577,9SSO10682,Pine Valley San Diego Cnty CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
755994,5SSO11656,Pinedale CWD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645141,5SSO11428,Pinedale Public Utility District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630784,2SSO10112,Pinole City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631710,3SSO10307,Pismo Beach CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630787,2SSO10113,Pittsburg City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
256414,8SSO10593,Placentia City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
710690,6SSO11517,Placer County Eastern Regional Landfill CS,SSO,NR,n/a,FALSE,Yes,No,No,No
631573,5SSO10753,Planada Csd CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631115,5SSO11196,Pleasant Valley State Prison CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630965,2SSO10167,Pleasanton City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631306,5SSO10842,Plumas Eureka Estates CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630969,5SSO11033,Plymouth CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630440,1SSO10053,Point Arena Wastewater Trt.Plt CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631213,4SSO10418,Pomona City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
708766,5SSO11242,Poplar CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
720280,2SSO11607,Port Costa CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631713,3SSO10308,Port San Luis Harbor District CS,SSO,RT,TRANSIENT,FALSE,Yes,No,No,Yes
645221,2SSO11430,Port of Oakland CS,SSO,NR,n/a,FALSE,Yes,No,No,No
705108,2SSO11507,Port of San Francisco CS,SSO,NR,n/a,FALSE,Yes,No,No,No
651041,5SSO11243,"Porterville, City of CS",SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631307,5SSO10843,Portola CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
797572,8SSO18108,Prado Regional Park CS,SSO,RE,TRANSIENT,FALSE,Yes,No,No,No
656190,5SSO11502,Preston Youth Correctional CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631309,5SSO10844,Quincy CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
653787,9SSO11197,R.J. Donovan Correctional Facility at Rock Mountain CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631568,9SSO10687,Rainbow Municipal Water Dist CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631561,9SSO10689,Rancho Del Campo CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
647697,5SSO11487,Rancho Murieta Community Service District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
794376,4SSO18098,Rancho Palos Verdes - Central CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631219,4SSO10420,Rancho Palos Verdes City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631560,9SSO10690,Rancho Santa Fe San Dist Plant CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630972,5SSO11035,Raymus Village Maint. District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631310,5SSO10845,Red Bluff CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631120,5SSO10801,Redding City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631491,8SSO10558,Redlands City Wastewater CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631222,4SSO10421,Redondo Beach City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630460,1SSO10055,Redway CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630966,2SSO10168,Redwood City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631596,5SSO10756,"Reeder Tract WWf, Csa #398 CS",SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631600,5SSO10757,"Reedley, City Of CS",SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631572,8SSO10594,Rialto City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630968,2SSO10169,Richardson Bay Sd CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630971,2SSO10170,Richmond City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
707127,6SSO14497,Ridgecrest WWTF CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631724,3SSO10311,Ridgemark Estates CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630463,1SSO10058,Rio Dell City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630974,5SSO11036,Rio Ramaza CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630977,5SSO11037,Rio Vista Waste Trt Facility CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630984,5SSO11039,River Pines CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630986,5SSO11040,Riverbank CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645346,5SSO11336,Riverdale PUD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631503,8SSO10560,Riverside City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630990,5SSO11041,Robbins CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630973,2SSO10171,Rodeo SD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630380,1SSO10016,Rohnert Park City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631228,4SSO10423,Rolling Hills City Estates CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631728,3SSO10312,Rolling Woods Subdivision CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630945,6SSO11165,Rosamond (Ponds) CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631229,4SSO10424,Rosemead City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
256475,8SSO10596,Rossmoor/Los Alamitos San. Dist CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645135,8SSO11424,Rubidoux CSD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631578,8SSO10597,Running Springs CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
704525,5SSO11312,SA-14 Chuk Chansi CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
704523,5SSO11319,SA-2 Bass Lake CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631592,8SSO10603,SAWPA & Member Agencies CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631021,2SSO10190,SBSA CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631588,8SSO10601,SBV Community College CS,SSO,NR,n/a,FALSE,Yes,No,No,No
630467,1SSO10062,SCWA Airport CS,SSO,NR,n/a,FALSE,Yes,No,No,No
630468,1SSO10063,SCWA Geyserville Csd CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630469,1SSO10064,SCWA Occidental CSD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630472,1SSO10065,SCWA Oceanic Prop. Central Plant CS,SSO,RT,TRANSIENT,FALSE,Yes,No,No,Yes
630479,1SSO10066,SCWA Oceanic Prop. North Plant CS,SSO,RT,TRANSIENT,FALSE,Yes,No,No,Yes
630480,1SSO10067,SCWA Russian River CSD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
791875,2SSO18096,SDC CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
727334,2SSO11533,SLAC National Accelerator Laboratory CS,SSO,NR,n/a,FALSE,Yes,No,No,No
630958,5SSO11028,SMD No. 1 CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
656254,5SSO11362,SMD No. 2 CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630960,5SSO11029,SMD No. 3 CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631610,8SSO10611,"STP,Glen Helen Rehab Ctr CS",SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631617,8SSO10613,"STP,Horsethief Canyon Plant CS",SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630675,5SSO10912,Sacramento Area Sewer District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
711806,5SSO11604,Sacramento Executive Airport CS,SSO,NR,n/a,FALSE,Yes,No,No,No
630998,5SSO11044,Sacramento Intl Airport CS,SSO,NR,n/a,FALSE,Yes,No,No,No
631003,5SSO11045,Sacramento Regional CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631007,5SSO11047,Salida CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631735,3SSO10314,Salinas City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
717077,3SSO11522,Salinas Industrial Wastewater CS,SSO,NR,n/a,FALSE,Yes,No,No,No
645068,3SSO11472,Salinas Valley State Prison CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
215126,3SSO10315,Salsipuedes Sanitary District Collection System,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631227,7SSO10538,Salton City Oxid Basin CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630982,2SSO10175,Sam CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
710595,2SSO11511,Samuel P. Taylor State park CS,SSO,RE,TRANSIENT,FALSE,Yes,No,No,No
631009,5SSO11048,San Andreas CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631739,3SSO10316,San Ardo CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631508,8SSO10561,San Bernardino City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630985,2SSO10176,San Bruno City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630988,2SSO10177,San Carlos City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
735339,9SSO11542,San Clemente State Beach CS,SSO,RE,TRANSIENT,FALSE,Yes,No,No,No
735339,9SSO11542,San Clemente State Beach CS,SSO,RE,TRANSIENT,FALSE,Yes,No,No,No
631631,9SSO10658,San Diego City CS (Wastewater Collection System),SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631554,9SSO10692,San Diego State University CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631231,4SSO10425,San Dimas City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630976,2SSO10172,San Dist #1 of Marin CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631232,4SSO10426,San Fernando City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
867839,2SSO10193-C,San Francisco City Combined CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631028,2SSO10193,San Francisco City Separate CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631235,4SSO10427,San Gabriel City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631512,8SSO10562,San Jacinto City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
708621,5SSO11338,San Joaquin CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630994,2SSO10179,San Jose City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631093,2SSO11174,San Jose State University CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631744,3SSO10317,San Juan Bautista CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
891972,3SSO20045,San Juan Oaks CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630999,2SSO10181,San Leandro CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645282,5SSO11340,San Luis Hills CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631748,3SSO10320,San Luis Obispo CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631238,4SSO10428,San Marino City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631006,2SSO10183,San Mateo CIty CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
735338,9SSO11541,San Mateo Campground/San Onofre CS,SSO,RE,TRANSIENT,FALSE,Yes,No,No,No
735338,9SSO11541,San Mateo Campground/San Onofre CS,SSO,RE,TRANSIENT,FALSE,Yes,No,No,No
630821,2SSO10122,San Mateo County CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631749,3SSO10321,San Miguel CSD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
727930,3SSO11608,San Miguelito Mutual Water Company CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631116,2SSO11198,San Quentin State Prison CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631008,2SSO10184,San Rafael SD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631756,3SSO10322,San Simeon CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631547,9SSO10695,San Vicente Treatment Plant CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631757,3SSO10323,Sand Dollar Beach CS,SSO,NR,n/a,FALSE,Yes,No,No,No
712485,2SSO11605,"Sandia National Laboratories, California CS",SSO,NR,n/a,FALSE,Yes,No,No,No
656284,5SSO11342,Sanger CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631010,2SSO10185,Sanitary District #2 Of Marin CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
256401,8SSO10602,Santa Ana City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631947,3SSO10260,Santa Barbara County Service Area 12 - Mission Canyon CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631014,2SSO10187,Santa Clara City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631239,4SSO10429,Santa Clarita City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
644127,4SSO11405,Santa Clarita Valley Sanitation District of Los Angeles County CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631912,3SSO10252,Santa Cruz City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631759,3SSO10324,Santa Cruz County CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631253,4SSO10430,Santa Fe Springs City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631545,9SSO10696,Santa Fe Valley CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631768,3SSO10329,Santa Lucia Csd CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631542,9SSO10697,Santa Margarita Water District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631528,9SSO10698,Santa Maria CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
256463,"9 000000780	",Santa Maria/ San Vicente Treatment Plant CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631318,4SSO10431,Santa Monica City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645102,5SSO11343,Santa Nella CWD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631853,4SSO10486,Santa Paula CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
648106,1SSO11491,Santa Rosa City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
837600,9SSO11546,Santa Rosa Regional Resources Authority Collection System,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631526,9SSO10699,Santa Rosa WRF-Recycled Wtr CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
256465,"9 000000781	",Santa Rosa WRF-Recycled Wtr/ Santa Fe Valley CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631770,3SSO10330,Santa Ynez C.S.D. CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631016,2SSO10188,Sasm CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631854,4SSO10487,Saticoy S.D. CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631019,2SSO10189,Sausalito CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630790,2SSO10114,Sausalito City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
752095,2SSO10230,Scenic Heights CSD,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631794,3SSO10331,Scotts Valley CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
256415,8SSO10604,Seal Beach City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631797,3SSO10334,Seaside Co Sd CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630382,1SSO10017,Sebastopol City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645328,5SSO11466,Selma-Kingsburg-Fowler CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631799,3SSO10335,Sewage Treatment Plant CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631026,2SSO10192,Sf- Oceanside CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631320,5SSO10851,Shasta Lake CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631319,5SSO10850,Shasta-Tehama-Trinity Joint Community College District CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630481,1SSO10068,Shelter Cove CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630754,6SSO11112,Sierra Army Depot Sew Trt Pln CS,SSO,Federal: Collection System,COMMUNITY,TRUE,Yes,No,No,Yes
631015,5SSO11051,Sierra Conservation Center CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631323,4SSO10432,Sierra Madre City CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
718183,6SSO11523,Silverwood Lake SRA CS,SSO,RE,TRANSIENT,FALSE,Yes,No,No,No
631856,4SSO10489,Simi Valley CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
645349,5SSO11344,Snelling CSD CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
630756,6SSO11113,So. Tahoe Public Utility Dist. CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
657444,5SSO11503,Soda Springs CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
631800,3SSO10336,Solvang CS,SSO,i,COMMUNITY,FALSE,Yes,No,No,Yes
